ProductPropertyValue,PRD_cID,FK_ProductPropertyValue_PRD_Products,1714821171,PRD_Products,PRD_cID,2015-11-03 09:11:54.353,2015-11-03 09:11:54.353,0,NO_ACTION,NO_ACTION
ProductPropertyValue,ProductPropertyId,FK_ProductPropertyValue_ProductProperty,1730821228,ProductProperty,ProductPropertyId,2015-11-03 09:11:54.393,2015-11-03 09:11:54.393,0,NO_ACTION,NO_ACTION
RAW_RawData,CSE_cID,FK_RAW_RawData_CSE_ClientSensors,786817865,CSE_ClientSensors,CSE_cID,2015-11-03 09:11:54.070,2015-11-03 09:11:54.070,0,NO_ACTION,NO_ACTION
RawMeasure,USE_cID,FK_RawMeasure_USE_Users,1506820430,USE_Users,USE_cID,2015-11-03 09:11:54.290,2017-02-27 15:28:49.113,1,NO_ACTION,NO_ACTION
REG_Regions,COU_cCode,FK_REG_Regions_COU_Countries,754817751,COU_Countries,COU_cCode,2015-11-03 09:11:54.063,2015-11-03 09:11:54.063,0,NO_ACTION,NO_ACTION
SAN_Sanitations,PLI_cID,FK_SAN_Sanitations_PLI_ProductionLines,770817808,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.067,2015-11-03 09:11:54.067,0,NO_ACTION,NO_ACTION
SCT_SchedulerTasks,TSK_cID,FK_SCT_SchedulerTasks_TSK_Task,1250819518,TSK_Task,TSK_cID,2015-11-03 09:11:54.210,2015-11-03 09:11:54.210,0,NO_ACTION,NO_ACTION
SDE_StandardDefinitions,SDT_cID,FK_SDE_StandardDefinitions_SDT_StandardDefTemplates,1202819347,SDT_StandardDefTemplates,SDT_cID,2015-11-03 09:11:54.203,2015-11-03 09:11:54.203,0,NO_ACTION,NO_ACTION
StandardDefinition,FieldTypeId,FK_StandardDefinition_FieldType,450816668,FieldType,FieldTypeId,2015-10-30 08:25:46.197,2015-10-30 08:25:46.197,0,NO_ACTION,NO_ACTION
StandardDefinition,PLI_cID,FK_StandardDefinition_PLI_ProductionLines,466816725,PLI_ProductionLines,PLI_cID,2015-10-30 08:25:46.200,2015-10-30 08:25:46.200,0,NO_ACTION,NO_ACTION
StandardValue,PRD_cID,FK_StandardValue_PRD_Products,434816611,PRD_Products,PRD_cID,2015-10-30 08:25:46.193,2015-10-30 08:25:46.193,0,NO_ACTION,NO_ACTION
